time,temperature_2m,relative_humidity_2m,cloud_cover,shortwave_radiation,actual_load_kw,actual_solar_gen,hour_sin,hour_cos,day_of_week,load_lag_24h,solar_lag_24h,target_solar_next_h,target_load_next_h
2025-12-17 16:00:00,10.1,72,100,62.0,1.164502951885379,0.248,-0.8660254037844385,-0.5000000000000004,2,1.201814046740361,0.428,0.012,1.5903598604262152
2025-12-17 17:00:00,8.9,78,100,3.0,1.5903598604262152,0.012,-0.9659258262890683,-0.25881904510252063,2,1.5637599461849658,0.016,0.0,2.439873456454584
2025-12-17 18:00:00,8.9,83,100,0.0,2.439873456454584,0.0,-1.0,-1.8369701987210297e-16,2,2.1039170616117837,0.0,0.0,2.6607997926508613
2025-12-17 19:00:00,8.3,85,100,0.0,2.6607997926508613,0.0,-0.9659258262890684,0.2588190451025203,2,2.677232236162249,0.0,0.0,2.8191522993227482
2025-12-17 20:00:00,7.8,86,100,0.0,2.8191522993227482,0.0,-0.8660254037844386,0.5000000000000001,2,2.9578969623576157,0.0,0.0,2.8388646608492945
2025-12-17 21:00:00,7.7,84,100,0.0,2.8388646608492945,0.0,-0.7071067811865477,0.7071067811865474,2,2.7615279513544757,0.0,0.0,2.2209309330369553
2025-12-17 22:00:00,7.3,82,100,0.0,2.2209309330369553,0.0,-0.5000000000000004,0.8660254037844384,2,2.28969745684076,0.0,0.0,1.648876935839033
2025-12-17 23:00:00,7.1,81,100,0.0,1.648876935839033,0.0,-0.25881904510252157,0.9659258262890681,2,1.5635410983847426,0.0,0.0,1.076804596152706
2025-12-18 00:00:00,7.1,79,100,0.0,1.076804596152706,0.0,0.0,1.0,3,1.152562043706562,0.0,0.0,0.8604824035186085
2025-12-18 01:00:00,6.5,79,100,0.0,0.8604824035186085,0.0,0.25881904510252074,0.9659258262890683,3,0.8595669138321926,0.0,0.0,0.8851248424563221
2025-12-18 02:00:00,6.4,77,100,0.0,0.8851248424563221,0.0,0.49999999999999994,0.8660254037844387,3,1.0701030421824052,0.0,0.0,0.9572701961038796
2025-12-18 03:00:00,6.3,77,100,0.0,0.9572701961038796,0.0,0.7071067811865476,0.7071067811865476,3,1.0004361131216555,0.0,0.0,1.0112168432896673
2025-12-18 04:00:00,5.6,80,99,0.0,1.0112168432896673,0.0,0.8660254037844386,0.5000000000000001,3,0.9708413040434505,0.0,0.0,1.0039648204661908
2025-12-18 05:00:00,4.7,85,100,0.0,1.0039648204661908,0.0,0.9659258262890683,0.25881904510252074,3,0.9288004449684942,0.0,0.0,1.106919207061691
2025-12-18 06:00:00,5.0,88,100,0.0,1.106919207061691,0.0,1.0,6.123233995736766e-17,3,1.1108402279104228,0.0,0.008,0.8280504401928546
2025-12-18 07:00:00,5.4,89,100,2.0,0.8280504401928546,0.008,0.9659258262890683,-0.25881904510252063,3,1.1344699108788603,0.012,0.12,1.1120493273095204
2025-12-18 08:00:00,6.5,88,100,30.0,1.1120493273095204,0.12,0.8660254037844387,-0.4999999999999998,3,0.9985760904095613,0.216,0.2,0.7495433079511717
2025-12-18 09:00:00,7.3,95,100,50.0,0.7495433079511717,0.2,0.7071067811865476,-0.7071067811865475,3,0.9910119248965219,0.588,0.144,1.0305079695655195
2025-12-18 10:00:00,7.6,97,100,36.0,1.0305079695655195,0.144,0.49999999999999994,-0.8660254037844387,3,0.9471282420444319,0.976,0.372,0.9373809124262799
2025-12-18 11:00:00,8.7,96,100,93.0,0.9373809124262799,0.372,0.258819045102521,-0.9659258262890682,3,0.9613503193302304,1.372,0.688,1.0539773442795037
2025-12-18 12:00:00,9.4,94,100,172.0,1.0539773442795037,0.688,1.2246467991473532e-16,-1.0,3,0.853407931037063,1.432,0.348,1.0898661072854163
2025-12-18 13:00:00,9.7,97,100,87.0,1.0898661072854163,0.348,-0.2588190451025208,-0.9659258262890683,3,1.1406131327213698,1.528,0.26,0.8973788051087221
2025-12-18 14:00:00,9.9,94,100,65.0,0.8973788051087221,0.26,-0.4999999999999997,-0.8660254037844388,3,0.997387365508157,0.972,0.208,1.278435168163035
2025-12-18 15:00:00,10.0,92,100,52.0,1.278435168163035,0.208,-0.7071067811865471,-0.7071067811865479,3,1.0757858245099976,0.632,0.084,1.2453705012283454
2025-12-18 16:00:00,9.6,89,98,21.0,1.2453705012283454,0.084,-0.8660254037844385,-0.5000000000000004,3,1.164502951885379,0.248,0.008,1.754022693870878
2025-12-18 17:00:00,9.7,85,100,2.0,1.754022693870878,0.008,-0.9659258262890683,-0.25881904510252063,3,1.5903598604262152,0.012,0.0,2.0421893687020556
2025-12-18 18:00:00,9.7,86,99,0.0,2.0421893687020556,0.0,-1.0,-1.8369701987210297e-16,3,2.439873456454584,0.0,0.0,2.824653615162083
2025-12-18 19:00:00,9.3,89,84,0.0,2.824653615162083,0.0,-0.9659258262890684,0.2588190451025203,3,2.6607997926508613,0.0,0.0,3.0207745531891996
2025-12-18 20:00:00,8.6,92,100,0.0,3.0207745531891996,0.0,-0.8660254037844386,0.5000000000000001,3,2.8191522993227482,0.0,0.0,2.8280363812930847
2025-12-18 21:00:00,8.6,90,100,0.0,2.8280363812930847,0.0,-0.7071067811865477,0.7071067811865474,3,2.8388646608492945,0.0,0.0,2.078769890140067
2025-12-18 22:00:00,8.4,87,100,0.0,2.078769890140067,0.0,-0.5000000000000004,0.8660254037844384,3,2.2209309330369553,0.0,0.0,1.5882354957843017
2025-12-18 23:00:00,8.0,89,100,0.0,1.5882354957843017,0.0,-0.25881904510252157,0.9659258262890681,3,1.648876935839033,0.0,0.0,0.943232897539756
2025-12-19 00:00:00,8.6,85,100,0.0,0.943232897539756,0.0,0.0,1.0,4,1.076804596152706,0.0,0.0,1.1505935144335138
2025-12-19 01:00:00,8.8,85,100,0.0,1.1505935144335138,0.0,0.25881904510252074,0.9659258262890683,4,0.8604824035186085,0.0,0.0,1.0357285903675217
2025-12-19 02:00:00,8.1,89,100,0.0,1.0357285903675217,0.0,0.49999999999999994,0.8660254037844387,4,0.8851248424563221,0.0,0.0,1.0903196444961474
2025-12-19 03:00:00,7.3,93,100,0.0,1.0903196444961474,0.0,0.7071067811865476,0.7071067811865476,4,0.9572701961038796,0.0,0.0,1.1051672531927754
2025-12-19 04:00:00,7.0,93,100,0.0,1.1051672531927754,0.0,0.8660254037844386,0.5000000000000001,4,1.0112168432896673,0.0,0.0,0.894321536860989
2025-12-19 05:00:00,7.3,92,98,0.0,0.894321536860989,0.0,0.9659258262890683,0.25881904510252074,4,1.0039648204661908,0.0,0.0,1.0911604027867285
2025-12-19 06:00:00,7.5,96,100,0.0,1.0911604027867285,0.0,1.0,6.123233995736766e-17,4,1.106919207061691,0.0,0.008,1.0560704180462686
2025-12-19 07:00:00,7.4,98,97,2.0,1.0560704180462686,0.008,0.9659258262890683,-0.25881904510252063,4,0.8280504401928546,0.008,0.248,1.12638206894632
2025-12-19 08:00:00,8.6,96,100,62.0,1.12638206894632,0.248,0.8660254037844387,-0.4999999999999998,4,1.1120493273095204,0.12,0.308,1.2588569324604786
2025-12-19 09:00:00,9.2,95,100,77.0,1.2588569324604786,0.308,0.7071067811865476,-0.7071067811865475,4,0.7495433079511717,0.2,0.332,0.8645509717972071
2025-12-19 10:00:00,9.5,94,100,83.0,0.8645509717972071,0.332,0.49999999999999994,-0.8660254037844387,4,1.0305079695655195,0.144,0.732,1.0820523848867616
2025-12-19 11:00:00,10.5,90,100,183.0,1.0820523848867616,0.732,0.258819045102521,-0.9659258262890682,4,0.9373809124262799,0.372,0.864,1.0718199892342057
2025-12-19 12:00:00,10.8,84,100,216.0,1.0718199892342057,0.864,1.2246467991473532e-16,-1.0,4,1.0539773442795037,0.688,0.664,1.0490356582503455
2025-12-19 13:00:00,11.2,80,100,166.0,1.0490356582503455,0.664,-0.2588190451025208,-0.9659258262890683,4,1.0898661072854163,0.348,0.304,1.0566783943049065
2025-12-19 14:00:00,10.3,86,100,76.0,1.0566783943049065,0.304,-0.4999999999999997,-0.8660254037844388,4,0.8973788051087221,0.26,0.188,1.1019282987545742
2025-12-19 15:00:00,10.0,89,100,47.0,1.1019282987545742,0.188,-0.7071067811865471,-0.7071067811865479,4,1.278435168163035,0.208,0.1,1.3071316269499977
2025-12-19 16:00:00,9.5,95,100,25.0,1.3071316269499977,0.1,-0.8660254037844385,-0.5000000000000004,4,1.2453705012283454,0.084,0.004,1.593119071120027
2025-12-19 17:00:00,9.1,98,100,1.0,1.593119071120027,0.004,-0.9659258262890683,-0.25881904510252063,4,1.754022693870878,0.008,0.0,2.2351323427020993
2025-12-19 18:00:00,8.8,99,100,0.0,2.2351323427020993,0.0,-1.0,-1.8369701987210297e-16,4,2.0421893687020556,0.0,0.0,2.6901189901207263
2025-12-19 19:00:00,9.0,99,100,0.0,2.6901189901207263,0.0,-0.9659258262890684,0.2588190451025203,4,2.824653615162083,0.0,0.0,3.078175222751721
2025-12-19 20:00:00,9.0,99,98,0.0,3.078175222751721,0.0,-0.8660254037844386,0.5000000000000001,4,3.0207745531891996,0.0,0.0,2.817527720660307
2025-12-19 21:00:00,8.8,99,100,0.0,2.817527720660307,0.0,-0.7071067811865477,0.7071067811865474,4,2.8280363812930847,0.0,0.0,2.302761242144229
2025-12-19 22:00:00,8.8,99,100,0.0,2.302761242144229,0.0,-0.5000000000000004,0.8660254037844384,4,2.078769890140067,0.0,0.0,1.693143182179389
2025-12-19 23:00:00,8.9,98,100,0.0,1.693143182179389,0.0,-0.25881904510252157,0.9659258262890681,4,1.5882354957843017,0.0,0.0,0.9601157937444769
2025-12-20 00:00:00,8.9,98,100,0.0,0.9601157937444769,0.0,0.0,1.0,5,0.943232897539756,0.0,0.0,0.9350348029314238
2025-12-20 01:00:00,9.0,98,100,0.0,0.9350348029314238,0.0,0.25881904510252074,0.9659258262890683,5,1.1505935144335138,0.0,0.0,0.9759445109820422
2025-12-20 02:00:00,9.1,97,100,0.0,0.9759445109820422,0.0,0.49999999999999994,0.8660254037844387,5,1.0357285903675217,0.0,0.0,0.8777945238752984
2025-12-20 03:00:00,9.1,97,100,0.0,0.8777945238752984,0.0,0.7071067811865476,0.7071067811865476,5,1.0903196444961474,0.0,0.0,0.8472596063799477
2025-12-20 04:00:00,9.0,98,100,0.0,0.8472596063799477,0.0,0.8660254037844386,0.5000000000000001,5,1.1051672531927754,0.0,0.0,0.9770175618101073
2025-12-20 05:00:00,8.9,98,100,0.0,0.9770175618101073,0.0,0.9659258262890683,0.25881904510252074,5,0.894321536860989,0.0,0.0,1.1453050218297947
2025-12-20 06:00:00,9.1,99,100,0.0,1.1453050218297947,0.0,1.0,6.123233995736766e-17,5,1.0911604027867285,0.0,0.004,1.1914108779696937
2025-12-20 07:00:00,9.3,98,100,1.0,1.1914108779696937,0.004,0.9659258262890683,-0.25881904510252063,5,1.0560704180462686,0.008,0.12,0.9357283664751438
2025-12-20 08:00:00,9.8,94,100,30.0,0.9357283664751438,0.12,0.8660254037844387,-0.4999999999999998,5,1.12638206894632,0.248,0.28,1.0502648865262894
2025-12-20 09:00:00,10.3,89,100,70.0,1.0502648865262894,0.28,0.7071067811865476,-0.7071067811865475,5,1.2588569324604786,0.308,0.472,1.0099177271904627
2025-12-20 10:00:00,11.0,83,100,118.0,1.0099177271904627,0.472,0.49999999999999994,-0.8660254037844387,5,0.8645509717972071,0.332,0.496,0.9685612932864496
2025-12-20 11:00:00,11.4,80,100,124.0,0.9685612932864496,0.496,0.258819045102521,-0.9659258262890682,5,1.0820523848867616,0.732,0.472,0.9162377426457752
2025-12-20 12:00:00,11.3,81,100,118.0,0.9162377426457752,0.472,1.2246467991473532e-16,-1.0,5,1.0718199892342057,0.864,0.556,0.9008587991743993
2025-12-20 13:00:00,11.6,79,100,139.0,0.9008587991743993,0.556,-0.2588190451025208,-0.9659258262890683,5,1.0490356582503455,0.664,0.356,0.9959400707636528
2025-12-20 14:00:00,11.0,85,100,89.0,0.9959400707636528,0.356,-0.4999999999999997,-0.8660254037844388,5,1.0566783943049065,0.304,0.28,1.2305102839596058
2025-12-20 15:00:00,10.8,86,100,70.0,1.2305102839596058,0.28,-0.7071067811865471,-0.7071067811865479,5,1.1019282987545742,0.188,0.132,1.33674206751779
2025-12-20 16:00:00,10.3,91,100,33.0,1.33674206751779,0.132,-0.8660254037844385,-0.5000000000000004,5,1.3071316269499977,0.1,0.008,1.7582518432348744
2025-12-20 17:00:00,9.8,86,100,2.0,1.7582518432348744,0.008,-0.9659258262890683,-0.25881904510252063,5,1.593119071120027,0.004,0.0,2.1942268142657024
2025-12-20 18:00:00,9.5,89,100,0.0,2.1942268142657024,0.0,-1.0,-1.8369701987210297e-16,5,2.2351323427020993,0.0,0.0,2.871625595140724
2025-12-20 19:00:00,9.0,93,100,0.0,2.871625595140724,0.0,-0.9659258262890684,0.2588190451025203,5,2.6901189901207263,0.0,0.0,3.0442207581627883
2025-12-20 20:00:00,8.6,94,100,0.0,3.0442207581627883,0.0,-0.8660254037844386,0.5000000000000001,5,3.078175222751721,0.0,0.0,2.715304719233443
2025-12-20 21:00:00,8.3,94,98,0.0,2.715304719233443,0.0,-0.7071067811865477,0.7071067811865474,5,2.817527720660307,0.0,0.0,2.2615712189856474
2025-12-20 22:00:00,7.3,94,50,0.0,2.2615712189856474,0.0,-0.5000000000000004,0.8660254037844384,5,2.302761242144229,0.0,0.0,1.5025363115908401
2025-12-20 23:00:00,6.5,95,99,0.0,1.5025363115908401,0.0,-0.25881904510252157,0.9659258262890681,5,1.693143182179389,0.0,0.0,1.0893501139599775
2025-12-21 00:00:00,6.6,95,72,0.0,1.0893501139599775,0.0,0.0,1.0,6,0.9601157937444769,0.0,0.0,0.9518512448351979
2025-12-21 01:00:00,6.1,96,77,0.0,0.9518512448351979,0.0,0.25881904510252074,0.9659258262890683,6,0.9350348029314238,0.0,0.0,0.7883403250889958
2025-12-21 02:00:00,6.7,93,98,0.0,0.7883403250889958,0.0,0.49999999999999994,0.8660254037844387,6,0.9759445109820422,0.0,0.0,1.009180139679131
2025-12-21 03:00:00,6.6,92,98,0.0,1.009180139679131,0.0,0.7071067811865476,0.7071067811865476,6,0.8777945238752984,0.0,0.0,0.9011764287420421
2025-12-21 04:00:00,6.6,93,99,0.0,0.9011764287420421,0.0,0.8660254037844386,0.5000000000000001,6,0.8472596063799477,0.0,0.0,1.1233065549088552
2025-12-21 05:00:00,7.2,91,89,0.0,1.1233065549088552,0.0,0.9659258262890683,0.25881904510252074,6,0.9770175618101073,0.0,0.0,0.9361479853870385
2025-12-21 06:00:00,6.9,91,100,0.0,0.9361479853870385,0.0,1.0,6.123233995736766e-17,6,1.1453050218297947,0.0,0.004,0.8817918383212359
2025-12-21 07:00:00,7.8,90,100,1.0,0.8817918383212359,0.004,0.9659258262890683,-0.25881904510252063,6,1.1914108779696937,0.004,0.112,0.9433613063810882
2025-12-21 08:00:00,8.4,91,100,28.0,0.9433613063810882,0.112,0.8660254037844387,-0.4999999999999998,6,0.9357283664751438,0.12,0.72,1.0183784214569573
2025-12-21 09:00:00,9.7,82,97,180.0,1.0183784214569573,0.72,0.7071067811865476,-0.7071067811865475,6,1.0502648865262894,0.28,1.196,0.9794011007908499
2025-12-21 10:00:00,10.7,73,95,299.0,0.9794011007908499,1.196,0.49999999999999994,-0.8660254037844387,6,1.0099177271904627,0.472,1.356,1.088457587643618
2025-12-21 11:00:00,11.6,65,71,339.0,1.088457587643618,1.356,0.258819045102521,-0.9659258262890682,6,0.9685612932864496,0.496,1.664,0.8937701886790029
2025-12-21 12:00:00,12.1,65,25,416.0,0.8937701886790029,1.664,1.2246467991473532e-16,-1.0,6,0.9162377426457752,0.472,1.624,1.0356382872785752
2025-12-21 13:00:00,13.0,58,34,406.0,1.0356382872785752,1.624,-0.2588190451025208,-0.9659258262890683,6,0.9008587991743993,0.556,1.26,1.1651194548300001
2025-12-21 14:00:00,13.1,55,39,315.0,1.1651194548300001,1.26,-0.4999999999999997,-0.8660254037844388,6,0.9959400707636528,0.356,0.688,1.1977151060287854
2025-12-21 15:00:00,12.3,58,62,172.0,1.1977151060287854,0.688,-0.7071067811865471,-0.7071067811865479,6,1.2305102839596058,0.28,0.364,1.1724896528211484
2025-12-21 16:00:00,10.5,69,34,91.0,1.1724896528211484,0.364,-0.8660254037844385,-0.5000000000000004,6,1.33674206751779,0.132,0.02,1.5513611765797126
2025-12-21 17:00:00,7.7,82,0,5.0,1.5513611765797126,0.02,-0.9659258262890683,-0.25881904510252063,6,1.7582518432348744,0.008,0.0,2.070007155097893
2025-12-21 18:00:00,6.9,87,0,0.0,2.070007155097893,0.0,-1.0,-1.8369701987210297e-16,6,2.1942268142657024,0.0,0.0,2.997408308907007
2025-12-21 19:00:00,5.9,90,0,0.0,2.997408308907007,0.0,-0.9659258262890684,0.2588190451025203,6,2.871625595140724,0.0,0.0,2.9737976404741007
2025-12-21 20:00:00,5.3,89,0,0.0,2.9737976404741007,0.0,-0.8660254037844386,0.5000000000000001,6,3.0442207581627883,0.0,0.0,2.666037904605602
2025-12-21 21:00:00,4.8,89,0,0.0,2.666037904605602,0.0,-0.7071067811865477,0.7071067811865474,6,2.715304719233443,0.0,0.0,2.364875232978595
2025-12-21 22:00:00,4.4,89,0,0.0,2.364875232978595,0.0,-0.5000000000000004,0.8660254037844384,6,2.2615712189856474,0.0,0.0,1.4287080756174573
2025-12-21 23:00:00,4.1,86,3,0.0,1.4287080756174573,0.0,-0.25881904510252157,0.9659258262890681,6,1.5025363115908401,0.0,0.0,0.9744191156894119
2025-12-22 00:00:00,3.7,90,8,0.0,0.9744191156894119,0.0,0.0,1.0,0,1.0893501139599775,0.0,0.0,1.0707677907128983
2025-12-22 01:00:00,3.6,88,0,0.0,1.0707677907128983,0.0,0.25881904510252074,0.9659258262890683,0,0.9518512448351979,0.0,0.0,1.0460260026468358
2025-12-22 02:00:00,3.8,86,98,0.0,1.0460260026468358,0.0,0.49999999999999994,0.8660254037844387,0,0.7883403250889958,0.0,0.0,1.185052152258839
2025-12-22 03:00:00,3.9,87,97,0.0,1.185052152258839,0.0,0.7071067811865476,0.7071067811865476,0,1.009180139679131,0.0,0.0,1.0132763431695886
2025-12-22 04:00:00,3.6,88,93,0.0,1.0132763431695886,0.0,0.8660254037844386,0.5000000000000001,0,0.9011764287420421,0.0,0.0,1.0209993659703158
2025-12-22 05:00:00,3.1,88,94,0.0,1.0209993659703158,0.0,0.9659258262890683,0.25881904510252074,0,1.1233065549088552,0.0,0.0,1.079932149778171
2025-12-22 06:00:00,2.4,89,100,0.0,1.079932149778171,0.0,1.0,6.123233995736766e-17,0,0.9361479853870385,0.0,0.008,1.0028867540618065
2025-12-22 07:00:00,2.8,89,100,2.0,1.0028867540618065,0.008,0.9659258262890683,-0.25881904510252063,0,0.8817918383212359,0.004,0.324,0.9814089607808268
2025-12-22 08:00:00,5.5,80,100,81.0,0.9814089607808268,0.324,0.8660254037844387,-0.4999999999999998,0,0.9433613063810882,0.112,0.868,0.8846483162196576
2025-12-22 09:00:00,9.2,65,100,217.0,0.8846483162196576,0.868,0.7071067811865476,-0.7071067811865475,0,1.0183784214569573,0.72,1.388,0.991795663120858
2025-12-22 10:00:00,10.9,55,100,347.0,0.991795663120858,1.388,0.49999999999999994,-0.8660254037844387,0,0.9794011007908499,1.196,1.624,0.9830310528904064
2025-12-22 11:00:00,11.5,52,100,406.0,0.9830310528904064,1.624,0.258819045102521,-0.9659258262890682,0,1.088457587643618,1.356,1.332,0.8855078675593224
2025-12-22 12:00:00,10.6,55,45,333.0,0.8855078675593224,1.332,1.2246467991473532e-16,-1.0,0,0.8937701886790029,1.664,1.704,1.049123289289496
2025-12-22 13:00:00,11.4,51,70,426.0,1.049123289289496,1.704,-0.2588190451025208,-0.9659258262890683,0,1.0356382872785752,1.624,1.444,1.1799628942305045
2025-12-22 14:00:00,10.8,54,97,361.0,1.1799628942305045,1.444,-0.4999999999999997,-0.8660254037844388,0,1.1651194548300001,1.26,0.924,1.117443001323566
2025-12-22 15:00:00,9.8,60,99,231.0,1.117443001323566,0.924,-0.7071067811865471,-0.7071067811865479,0,1.1977151060287854,0.688,0.156,1.3258968526839618
2025-12-22 16:00:00,7.0,78,100,39.0,1.3258968526839618,0.156,-0.8660254037844385,-0.5000000000000004,0,1.1724896528211484,0.364,0.008,1.7945184030587764
2025-12-22 17:00:00,4.9,91,100,2.0,1.7945184030587764,0.008,-0.9659258262890683,-0.25881904510252063,0,1.5513611765797126,0.02,0.0,2.050022714814083
2025-12-22 18:00:00,4.3,87,100,0.0,2.050022714814083,0.0,-1.0,-1.8369701987210297e-16,0,2.070007155097893,0.0,0.0,2.591152781712419
2025-12-22 19:00:00,4.0,86,52,0.0,2.591152781712419,0.0,-0.9659258262890684,0.2588190451025203,0,2.997408308907007,0.0,0.0,3.098229675363859
2025-12-22 20:00:00,3.3,85,31,0.0,3.098229675363859,0.0,-0.8660254037844386,0.5000000000000001,0,2.9737976404741007,0.0,0.0,2.849398548448112
2025-12-22 21:00:00,2.4,88,62,0.0,2.849398548448112,0.0,-0.7071067811865477,0.7071067811865474,0,2.666037904605602,0.0,0.0,2.1584727731338043
2025-12-22 22:00:00,2.1,90,20,0.0,2.1584727731338043,0.0,-0.5000000000000004,0.8660254037844384,0,2.364875232978595,0.0,0.0,1.7105620361919684
2025-12-22 23:00:00,2.1,90,25,0.0,1.7105620361919684,0.0,-0.25881904510252157,0.9659258262890681,0,1.4287080756174573,0.0,0.0,1.1202297907872119
2025-12-23 00:00:00,1.7,89,7,0.0,1.1202297907872119,0.0,0.0,1.0,1,0.9744191156894119,0.0,0.0,1.0932129338703773
2025-12-23 01:00:00,1.0,90,7,0.0,1.0932129338703773,0.0,0.25881904510252074,0.9659258262890683,1,1.0707677907128983,0.0,0.0,0.8125444107842157
2025-12-23 02:00:00,1.0,91,20,0.0,0.8125444107842157,0.0,0.49999999999999994,0.8660254037844387,1,1.0460260026468358,0.0,0.0,1.0507406715416838
2025-12-23 03:00:00,1.2,89,92,0.0,1.0507406715416838,0.0,0.7071067811865476,0.7071067811865476,1,1.185052152258839,0.0,0.0,0.9898278485370128
2025-12-23 04:00:00,1.1,89,45,0.0,0.9898278485370128,0.0,0.8660254037844386,0.5000000000000001,1,1.0132763431695886,0.0,0.0,0.9605962258483385
2025-12-23 05:00:00,1.0,90,45,0.0,0.9605962258483385,0.0,0.9659258262890683,0.25881904510252074,1,1.0209993659703158,0.0,0.0,1.083318284120083
2025-12-23 06:00:00,0.9,91,30,0.0,1.083318284120083,0.0,1.0,6.123233995736766e-17,1,1.079932149778171,0.0,0.008,1.101182523680788
2025-12-23 07:00:00,1.2,89,99,2.0,1.101182523680788,0.008,0.9659258262890683,-0.25881904510252063,1,1.0028867540618065,0.008,0.26,1.0672055075837328
2025-12-23 08:00:00,2.9,82,97,65.0,1.0672055075837328,0.26,0.8660254037844387,-0.4999999999999998,1,0.9814089607808268,0.324,0.72,1.0860736913608262
2025-12-23 09:00:00,4.1,75,60,180.0,1.0860736913608262,0.72,0.7071067811865476,-0.7071067811865475,1,0.8846483162196576,0.868,1.42,0.8925918814839403
2025-12-23 10:00:00,5.8,64,48,355.0,0.8925918814839403,1.42,0.49999999999999994,-0.8660254037844387,1,0.991795663120858,1.388,1.92,0.9823785924067971
2025-12-23 11:00:00,6.8,58,52,480.0,0.9823785924067971,1.92,0.258819045102521,-0.9659258262890682,1,0.9830310528904064,1.624,1.868,1.0913938075536185
2025-12-23 12:00:00,7.2,54,45,467.0,1.0913938075536185,1.868,1.2246467991473532e-16,-1.0,1,0.8855078675593224,1.332,1.988,0.9571826390966467
2025-12-23 13:00:00,7.4,52,63,497.0,0.9571826390966467,1.988,-0.2588190451025208,-0.9659258262890683,1,1.049123289289496,1.704,1.652,1.0311035060188583
2025-12-23 14:00:00,7.1,51,12,413.0,1.0311035060188583,1.652,-0.4999999999999997,-0.8660254037844388,1,1.1799628942305045,1.444,1.12,1.007165539572015
2025-12-23 15:00:00,6.1,57,30,280.0,1.007165539572015,1.12,-0.7071067811865471,-0.7071067811865479,1,1.117443001323566,0.924,0.444,1.3508329272031556
2025-12-23 16:00:00,4.9,62,2,111.0,1.3508329272031556,0.444,-0.8660254037844385,-0.5000000000000004,1,1.3258968526839618,0.156,0.024,1.5225073491477419
2025-12-23 17:00:00,3.3,71,2,6.0,1.5225073491477419,0.024,-0.9659258262890683,-0.25881904510252063,1,1.7945184030587764,0.008,0.0,2.0624337837487285
2025-12-23 18:00:00,2.9,78,11,0.0,2.0624337837487285,0.0,-1.0,-1.8369701987210297e-16,1,2.050022714814083,0.0,0.0,2.7841352869219285
2025-12-23 19:00:00,3.1,78,34,0.0,2.7841352869219285,0.0,-0.9659258262890684,0.2588190451025203,1,2.591152781712419,0.0,0.0,3.1133097302404247
2025-12-23 20:00:00,3.3,79,58,0.0,3.1133097302404247,0.0,-0.8660254037844386,0.5000000000000001,1,3.098229675363859,0.0,0.0,2.739058099075241
